Fréquence (Hz)	Niveau (dB)
174,804688	-74,271935
175,048828	-76,162140
175,292969	-76,598488
175,537109	-76,722771
175,781250	-79,011215
176,025391	-86,622452
176,269531	-78,150055
176,513672	-79,517975
176,757813	-77,554100
177,001953	-76,023857
177,246094	-78,684166
177,490234	-80,161964
177,734375	-77,666618
177,978516	-78,955627
178,222656	-81,454636
178,466797	-71,231453
178,710938	-71,499352
178,955078	-78,463127
179,199219	-78,682121
179,443359	-77,608307
179,687500	-77,185036
179,931641	-81,056000
180,175781	-78,499313
180,419922	-80,811752
180,664063	-85,472343
180,908203	-78,282089
181,152344	-74,830551
181,396484	-77,561096
181,640625	-79,398018
181,884766	-88,889885
182,128906	-84,433617
182,373047	-79,630501
182,617188	-81,786819
182,861328	-76,933701
183,105469	-78,318031
183,349609	-80,671860
183,593750	-77,487495
183,837891	-79,241417
184,082031	-86,953003
184,326172	-80,864258
184,570313	-83,816078
184,814453	-78,813263
185,058594	-75,469925
185,302734	-74,422554
185,546875	-79,780670
185,791016	-81,728104
186,035156	-76,283119
186,279297	-77,954834
186,523438	-82,592728
186,767578	-82,942886
187,011719	-82,247650
187,255859	-78,970253
187,500000	-77,780350
187,744141	-80,039429
187,988281	-81,750092
188,232422	-81,867210
188,476563	-78,769508
188,720703	-78,945946
188,964844	-76,602768
189,208984	-76,407013
189,453125	-77,773857
189,697266	-78,271835
189,941406	-76,278313
190,185547	-76,324837
190,429688	-78,028168
190,673828	-79,159294
190,917969	-77,961990
191,162109	-74,314827
191,406250	-73,783211
191,650391	-75,710068
191,894531	-83,158661
192,138672	-80,156433
192,382813	-76,688042
192,626953	-76,888390
192,871094	-77,659500
193,115234	-86,299347
193,359375	-75,741188
193,603516	-74,483276
193,847656	-77,786354
194,091797	-86,113815
194,335938	-75,017464
194,580078	-76,661949
194,824219	-80,303223
195,068359	-74,801010
195,312500	-77,892998
195,556641	-80,975426
195,800781	-76,713554
196,044922	-75,694832
196,289063	-75,997475
196,533203	-76,800316
196,777344	-82,780281
197,021484	-80,707909
197,265625	-75,820686
197,509766	-74,092468
197,753906	-76,861961
197,998047	-83,909599
198,242188	-78,904732
198,486328	-78,404327
198,730469	-76,312294
198,974609	-75,798805
199,218750	-78,079262
199,462891	-78,241058
199,707031	-79,090080
199,951172	-83,262848
200,195313	-86,887077
200,439453	-87,137177
200,683594	-81,884880
200,927734	-81,168579
201,171875	-80,652458
201,416016	-86,666222
201,660156	-81,481232
201,904297	-78,376366
202,148438	-76,427933
202,392578	-76,902351
202,636719	-78,993263
202,880859	-82,411057
203,125000	-83,605721
203,369141	-82,865555
203,613281	-78,939003
203,857422	-83,956093
204,101563	-79,276009
204,345703	-78,447075
204,589844	-82,066589
204,833984	-77,708054
205,078125	-76,953156
205,322266	-82,821869
205,566406	-79,103645
205,810547	-73,867271
206,054688	-79,070671
206,298828	-83,065910
206,542969	-81,684158
206,787109	-79,957603
207,031250	-78,772545
207,275391	-76,249420
207,519531	-77,974228
207,763672	-73,634171
208,007813	-73,611588
208,251953	-75,373558
208,496094	-76,827034
208,740234	-74,265373
208,984375	-74,916710
209,228516	-80,764915
209,472656	-78,634666
209,716797	-77,528534
209,960938	-82,232849
210,205078	-76,893456
210,449219	-73,880890
210,693359	-76,352730
210,937500	-83,522339
211,181641	-81,331009
211,425781	-81,314980
211,669922	-76,409073
211,914063	-80,217117
212,158203	-81,633720
212,402344	-80,846405
212,646484	-77,961807
212,890625	-79,065437
213,134766	-77,592247
213,378906	-76,122337
213,623047	-78,655815
213,867188	-83,777046
214,111328	-84,136246
214,355469	-78,097870
214,599609	-76,839104
214,843750	-78,415985
215,087891	-80,656258
215,332031	-80,942657
215,576172	-80,125130
215,820313	-81,589218
216,064453	-85,569794
216,308594	-81,584137
216,552734	-79,599342
216,796875	-81,256714
217,041016	-80,816368
217,285156	-81,545654
217,529297	-84,122040
217,773438	-76,781677
218,017578	-74,625275
218,261719	-76,133072
218,505859	-80,066879
218,750000	-84,031471
218,994141	-84,550514
219,238281	-79,065369
219,482422	-77,692169
219,726563	-84,442116
219,970703	-80,483437
220,214844	-76,331490
220,458984	-82,195602
220,703125	-82,221085
220,947266	-88,148262
221,191406	-77,110886
221,435547	-76,696747
221,679688	-83,666519
221,923828	-83,834877
222,167969	-83,278793
222,412109	-84,731117
222,656250	-78,746231
222,900391	-78,342049
223,144531	-78,919052
223,388672	-80,191795
223,632813	-82,226753
223,876953	-79,161331
224,121094	-81,832756
224,365234	-86,701324
224,609375	-83,125656
224,853516	-74,383575
225,097656	-74,376572
225,341797	-76,865799
225,585938	-80,633949
225,830078	-85,481758
226,074219	-82,095367
226,318359	-79,485786
226,562500	-76,834702
226,806641	-79,635506
227,050781	-80,051308
227,294922	-75,207146
227,539063	-74,496513
227,783203	-80,729752
228,027344	-81,058937
228,271484	-80,528397
228,515625	-77,277603
228,759766	-75,198006
229,003906	-74,303841
229,248047	-75,799538
229,492188	-79,256721
229,736328	-83,454010
229,980469	-76,990356
230,224609	-76,387520
230,468750	-79,734901
230,712891	-83,654533
230,957031	-76,765953
231,201172	-80,489754
231,445313	-78,882515
231,689453	-77,241318
231,933594	-77,717064
232,177734	-75,373558
232,421875	-78,969330
232,666016	-77,394806
232,910156	-77,933769
233,154297	-77,370819
233,398438	-80,070389
233,642578	-79,505051
233,886719	-73,595894
234,130859	-73,221840
234,375000	-80,465675
