Fréquence (Hz)	Niveau (dB)
270,751953	-52,160954
270,996094	-46,211449
271,240234	-45,983562
271,484375	-51,271641
271,728516	-53,106510
271,972656	-56,686363
272,216797	-49,598362
272,460938	-46,804897
272,705078	-50,485767
272,949219	-45,852791
273,193359	-46,080357
273,437500	-50,439198
273,681641	-53,495663
273,925781	-47,873104
274,169922	-50,336254
274,414063	-52,094864
274,658203	-48,376343
274,902344	-47,563541
275,146484	-48,548691
275,390625	-51,585823
275,634766	-50,680073
275,878906	-53,521652
276,123047	-49,270737
276,367188	-58,546494
276,611328	-52,726173
276,855469	-50,764675
277,099609	-47,707031
277,343750	-47,380226
277,587891	-46,168785
277,832031	-54,770973
278,076172	-47,992523
278,320313	-46,189140
278,564453	-46,608276
278,808594	-49,646679
279,052734	-47,849098
279,296875	-50,431686
279,541016	-43,897526
279,785156	-44,273819
280,029297	-47,513969
280,273438	-53,327553
280,517578	-47,325584
280,761719	-54,007740
281,005859	-55,348957
281,250000	-54,274845
281,494141	-46,967976
281,738281	-43,292820
281,982422	-44,794518
282,226563	-46,807266
282,470703	-46,507286
282,714844	-44,440514
282,958984	-50,471935
283,203125	-48,636906
283,447266	-56,634308
283,691406	-48,862610
283,935547	-47,285866
284,179688	-46,592339
284,423828	-42,717926
284,667969	-42,968700
284,912109	-44,747643
285,156250	-45,940594
285,400391	-45,050941
285,644531	-45,954449
285,888672	-47,920528
286,132813	-50,339912
286,376953	-50,697823
286,621094	-47,340694
286,865234	-43,856792
287,109375	-45,610161
287,353516	-49,863937
287,597656	-49,431301
287,841797	-47,020832
288,085938	-46,410427
288,330078	-50,408737
288,574219	-54,397858
288,818359	-48,883961
289,062500	-47,091213
289,306641	-50,085327
289,550781	-49,178242
289,794922	-52,754570
290,039063	-53,201565
290,283203	-48,192581
290,527344	-45,462734
290,771484	-44,044193
291,015625	-55,675621
291,259766	-46,244862
291,503906	-64,763527
291,748047	-47,776642
291,992188	-47,806492
292,236328	-54,902546
292,480469	-55,489899
292,724609	-44,070900
292,968750	-42,283836
293,212891	-44,255157
293,457031	-51,615013
293,701172	-50,615879
293,945313	-46,369354
294,189453	-45,463135
294,433594	-49,096214
294,677734	-44,785904
294,921875	-43,046879
295,166016	-42,981518
295,410156	-50,836552
295,654297	-53,121319
295,898438	-50,539497
296,142578	-47,506634
296,386719	-43,308929
296,630859	-42,906002
296,875000	-45,950569
297,119141	-47,214508
297,363281	-45,184036
297,607422	-46,921066
297,851563	-51,774487
298,095703	-56,194382
298,339844	-52,843521
298,583984	-47,153431
298,828125	-44,848259
299,072266	-46,164841
299,316406	-52,952961
299,560547	-45,874481
299,804688	-49,398800
300,048828	-49,328888
300,292969	-45,785370
300,537109	-43,443478
300,781250	-40,038273
301,025391	-45,289349
301,269531	-46,690754
301,513672	-47,740257
301,757813	-43,577065
302,001953	-41,947605
302,246094	-43,405884
302,490234	-50,284225
302,734375	-43,777481
302,978516	-45,536289
303,222656	-43,269085
303,466797	-44,194202
303,710938	-46,100239
303,955078	-44,113056
304,199219	-46,242981
304,443359	-41,608757
304,687500	-40,753452
304,931641	-49,608536
305,175781	-41,458332
305,419922	-41,074444
305,664063	-43,098373
305,908203	-44,515862
306,152344	-45,703224
306,396484	-43,768639
306,640625	-49,375900
306,884766	-42,033886
307,128906	-43,431683
307,373047	-43,560829
307,617188	-45,426491
307,861328	-53,569820
308,105469	-47,269550
308,349609	-46,765724
308,593750	-42,693291
308,837891	-40,865067
