Fréquence (Hz)	Niveau (dB)
4183,593750	-75,943260
4187,500000	-75,594200
4191,406250	-77,436493
4195,312500	-78,908394
4199,218750	-79,380997
4203,125000	-76,164597
4207,031250	-72,200119
4210,937500	-75,617348
4214,843750	-82,518600
4218,750000	-80,068283
4222,656250	-84,990486
4226,562500	-80,145332
4230,468750	-73,350609
4234,375000	-75,845917
4238,281250	-76,430367
4242,187500	-80,949646
4246,093750	-83,352859
4250,000000	-75,518005
4253,906250	-72,246071
4257,812500	-76,632004
4261,718750	-78,561188
4265,625000	-87,251747
4269,531250	-77,377014
4273,437500	-75,406693
4277,343750	-74,234177
4281,250000	-80,992950
4285,156250	-77,538132
4289,062500	-75,527893
4292,968750	-78,431816
4296,875000	-81,989281
4300,781250	-81,113098
4304,687500	-79,703392
4308,593750	-76,002243
4312,500000	-74,911308
4316,406250	-76,198929
4320,312500	-77,883682
4324,218750	-77,989052
4328,125000	-76,309181
4332,031250	-74,829887
4335,937500	-78,467438
4339,843750	-82,329178
4343,750000	-79,900368
4347,656250	-74,480675
4351,562500	-69,233398
4355,468750	-73,283348
4359,375000	-75,190414
4363,281250	-78,730042
4367,187500	-75,568794
4371,093750	-82,758049
4375,000000	-78,546692
4378,906250	-79,456497
4382,812500	-75,975121
4386,718750	-81,936699
4390,625000	-77,067871
4394,531250	-73,899239
4398,437500	-76,369186
4402,343750	-81,586166
4406,250000	-80,656952
4410,156250	-76,303207
4414,062500	-78,487999
4417,968750	-81,470245
4421,875000	-71,136337
4425,781250	-75,989021
4429,687500	-73,254250
4433,593750	-76,331306
4437,500000	-83,662796
4441,406250	-75,453545
4445,312500	-80,230011
4449,218750	-73,557503
4453,125000	-75,959045
4457,031250	-75,859421
4460,937500	-82,350418
4464,843750	-70,657608
4468,750000	-68,448578
4472,656250	-75,369705
4476,562500	-71,888962
4480,468750	-70,218178
4484,375000	-70,567245
4488,281250	-75,076042
4492,187500	-79,036049
4496,093750	-82,727081
4500,000000	-80,472343
4503,906250	-76,767097
4507,812500	-85,374420
4511,718750	-80,029579
4515,625000	-77,609093
4519,531250	-84,095787
4523,437500	-80,351860
4527,343750	-77,521751
4531,250000	-80,914917
4535,156250	-74,425613
4539,062500	-79,634758
4542,968750	-85,504257
4546,875000	-78,720131
4550,781250	-76,381615
4554,687500	-74,356499
4558,593750	-73,998909
4562,500000	-77,807495
4566,406250	-79,880455
4570,312500	-78,418991
4574,218750	-75,616463
4578,125000	-79,152061
4582,031250	-75,870865
4585,937500	-78,824486
4589,843750	-73,198235
4593,750000	-74,063393
4597,656250	-75,677719
4601,562500	-74,267128
4605,468750	-79,032104
4609,375000	-83,816483
4613,281250	-75,207474
