Fréquence (Hz)	Niveau (dB)
158,447266	-34,262775
158,691406	-38,729126
158,935547	-36,466171
159,179688	-34,684879
159,423828	-32,798012
159,667969	-33,477200
159,912109	-36,630020
160,156250	-37,668247
160,400391	-34,218178
160,644531	-34,666527
160,888672	-38,126446
161,132813	-36,521439
161,376953	-34,334179
161,621094	-34,872734
161,865234	-39,912975
162,109375	-36,087437
162,353516	-33,448795
162,597656	-34,071812
162,841797	-36,374294
163,085938	-38,247726
163,330078	-39,455788
163,574219	-40,482460
163,818359	-38,255466
164,062500	-37,040375
164,306641	-37,917500
164,550781	-39,854336
164,794922	-38,397335
165,039063	-41,149193
165,283203	-45,700333
165,527344	-38,982639
165,771484	-41,865181
166,015625	-41,116592
166,259766	-37,506062
166,503906	-37,443008
166,748047	-40,308815
166,992188	-41,215164
167,236328	-38,283592
167,480469	-38,238407
167,724609	-41,304276
167,968750	-46,150795
168,212891	-36,867229
168,457031	-38,205013
168,701172	-41,574829
168,945313	-44,327705
169,189453	-45,508472
169,433594	-43,090649
169,677734	-37,818192
169,921875	-39,177517
170,166016	-39,398087
170,410156	-39,562370
170,654297	-43,042992
170,898438	-39,938034
171,142578	-46,307842
171,386719	-40,806347
171,630859	-44,130959
171,875000	-40,849823
172,119141	-39,592922
172,363281	-40,809006
172,607422	-43,416359
172,851563	-45,348675
173,095703	-43,369850
173,339844	-40,543648
173,583984	-38,173344
173,828125	-40,641609
174,072266	-40,053616
174,316406	-41,659897
174,560547	-45,375584
174,804688	-38,594090
175,048828	-39,795689
175,292969	-50,104557
175,537109	-43,275478
175,781250	-40,145325
176,025391	-39,330879
176,269531	-45,177586
176,513672	-43,623375
176,757813	-38,596848
177,001953	-39,200294
177,246094	-40,790138
177,490234	-41,417294
177,734375	-42,326534
177,978516	-39,695812
178,222656	-43,296322
178,466797	-44,976791
178,710938	-47,050694
178,955078	-43,774403
179,199219	-40,891018
179,443359	-45,726509
179,687500	-49,396080
179,931641	-50,556568
180,175781	-55,229881
180,419922	-45,250629
180,664063	-50,308689
180,908203	-44,337223
181,152344	-45,172852
181,396484	-44,575146
181,640625	-42,522514
181,884766	-42,766525
182,128906	-41,871857
182,373047	-40,282970
182,617188	-42,350723
182,861328	-48,403152
183,105469	-46,052956
183,349609	-43,856380
183,593750	-44,010612
183,837891	-44,530167
184,082031	-45,335796
184,326172	-44,320190
184,570313	-44,523659
184,814453	-44,624420
185,058594	-47,613724
185,302734	-46,760509
185,546875	-45,538410
185,791016	-51,246346
186,035156	-52,763973
186,279297	-45,140999
186,523438	-43,036697
186,767578	-40,495304
187,011719	-38,868832
187,255859	-42,484318
187,500000	-46,702080
187,744141	-53,059029
187,988281	-47,057625
188,232422	-49,000229
188,476563	-52,156353
188,720703	-49,555782
188,964844	-46,714886
189,208984	-46,231342
189,453125	-47,869984
189,697266	-45,382515
189,941406	-45,364803
190,185547	-46,425571
190,429688	-46,235310
190,673828	-42,741074
190,917969	-43,634079
191,162109	-48,573795
191,406250	-51,156166
