Fréquence (Hz)	Niveau (dB)
176,757813	-34,200787
177,001953	-35,502316
177,246094	-34,795238
177,490234	-37,363598
177,734375	-41,919930
177,978516	-37,667908
178,222656	-35,651497
178,466797	-40,764503
178,710938	-37,924091
178,955078	-39,610504
179,199219	-51,303177
179,443359	-38,912888
179,687500	-37,807053
179,931641	-41,937672
180,175781	-35,299995
180,419922	-40,951881
180,664063	-43,676273
180,908203	-38,644302
181,152344	-38,268593
181,396484	-38,927589
181,640625	-36,707462
181,884766	-38,727398
182,128906	-38,341221
182,373047	-39,739868
182,617188	-42,537685
182,861328	-39,349987
183,105469	-41,966099
183,349609	-44,873142
183,593750	-39,532017
183,837891	-38,483624
184,082031	-39,549809
184,326172	-42,468185
184,570313	-37,867191
184,814453	-36,086983
185,058594	-37,494675
185,302734	-40,589729
185,546875	-35,963074
185,791016	-42,600124
186,035156	-35,210365
186,279297	-35,174278
186,523438	-49,819580
186,767578	-43,016167
187,011719	-38,845737
187,255859	-40,539471
187,500000	-48,820869
187,744141	-42,493740
187,988281	-37,749504
188,232422	-40,739479
188,476563	-40,026581
188,720703	-44,852413
188,964844	-41,453033
189,208984	-43,978893
189,453125	-35,936104
189,697266	-40,275253
189,941406	-38,526630
190,185547	-38,402374
190,429688	-39,591629
190,673828	-40,661209
190,917969	-41,334953
191,162109	-39,086540
191,406250	-41,752052
191,650391	-43,940502
191,894531	-40,821373
192,138672	-38,027554
192,382813	-36,519115
192,626953	-38,436901
192,871094	-41,420769
193,115234	-38,597725
193,359375	-39,775242
193,603516	-48,809994
193,847656	-43,515968
194,091797	-42,535713
194,335938	-39,284412
194,580078	-35,746845
194,824219	-37,817173
195,068359	-41,258289
195,312500	-40,056873
195,556641	-38,607265
195,800781	-39,526611
196,044922	-41,193539
196,289063	-41,896004
196,533203	-42,745872
196,777344	-46,192699
197,021484	-42,417255
197,265625	-44,568989
197,509766	-47,795807
197,753906	-44,133980
197,998047	-46,303440
198,242188	-36,687622
198,486328	-39,001656
198,730469	-44,410069
198,974609	-40,376160
199,218750	-43,208202
199,462891	-40,409054
199,707031	-44,578575
199,951172	-41,252445
200,195313	-41,878483
200,439453	-39,561028
200,683594	-39,479252
200,927734	-41,744400
201,171875	-42,446472
201,416016	-50,588364
201,660156	-43,237831
201,904297	-41,768543
202,148438	-39,543644
202,392578	-39,767300
202,636719	-42,716236
202,880859	-36,687225
203,125000	-37,958786
203,369141	-36,455166
203,613281	-36,539967
203,857422	-42,523476
204,101563	-41,599388
204,345703	-47,578579
204,589844	-43,799557
204,833984	-40,939705
205,078125	-47,807518
205,322266	-40,439777
205,566406	-43,015160
205,810547	-46,125816
206,054688	-48,408459
206,298828	-47,158321
206,542969	-52,113472
