Fréquence (Hz)	Niveau (dB)
1916,455078	-48,350372
1919,146729	-48,187561
1921,838379	-47,627731
1924,530029	-47,744034
1927,221680	-48,430782
1929,913330	-49,100666
1932,604980	-49,463539
1935,296631	-49,530590
1937,988281	-49,067589
1940,679932	-49,275921
1943,371582	-47,634705
1946,063232	-48,105778
1948,754883	-48,972427
1951,446533	-49,813919
1954,138184	-49,023182
1956,829834	-48,435993
1959,521484	-48,586624
1962,213135	-48,931801
1964,904785	-47,907162
1967,596436	-46,934814
1970,288086	-47,957237
1972,979736	-48,909573
1975,671387	-48,156254
1978,363037	-47,516293
1981,054688	-49,904587
1983,746338	-49,040241
1986,437988	-48,075085
1989,129639	-48,711853
1991,821289	-49,609970
1994,512939	-48,716000
1997,204590	-47,962471
1999,896240	-47,888630
2002,587891	-49,114746
2005,279541	-48,408115
2007,971191	-49,337830
2010,662842	-49,502281
2013,354492	-48,842930
2016,046143	-47,823410
2018,737793	-48,477791
2021,429443	-50,601677
2024,121094	-48,662491
2026,812744	-48,445732
2029,504395	-49,433224
2032,196045	-49,167969
2034,887695	-48,799412
2037,579346	-50,137371
2040,270996	-50,644138
2042,962646	-49,154663
2045,654297	-48,999088
2048,345947	-49,347004
2051,037598	-49,243084
2053,729248	-49,494133
2056,420898	-49,483322
2059,112549	-49,784595
2061,804199	-49,747181
2064,495850	-48,285294
2067,187500	-48,443363
2069,879150	-49,204998
2072,570801	-48,775620
2075,262451	-49,124039
2077,954102	-50,297161
2080,645752	-49,914501
2083,337402	-50,043644
2086,029053	-51,196743
2088,720703	-50,598133
2091,412354	-49,018089
2094,104004	-50,023289
2096,795654	-50,286663
2099,487305	-48,779877
2102,178955	-48,509029
2104,870605	-49,125500
2107,562256	-49,253094
2110,253906	-50,069420
2112,945557	-50,417927
2115,637207	-49,592552
2118,328857	-48,728123
2121,020508	-49,512436
2123,712158	-49,649078
2126,403809	-49,631046
2129,095459	-50,269211
2131,787109	-51,308319
2134,478760	-50,842804
2137,170410	-49,436111
2139,862061	-49,734436
2142,553711	-50,823322
2145,245361	-51,015579
2147,937012	-50,851967
2150,628662	-51,096729
2153,320313	-49,301941
2156,011963	-48,490517
2158,703613	-48,561775
2161,395264	-48,814896
2164,086914	-49,611012
2166,778564	-50,400852
2169,470215	-50,666451
2172,161865	-49,034355
2174,853516	-48,234646
2177,545166	-48,799145
2180,236816	-48,862171
